source_ensemblID,source_gene_symbol,source_celltype,source_means,source_quality,source_Gene_Symbol_human,target_ensemblID,target_gene_symbol,target_celltype,target_means,target_quality,target_Gene_Symbol_human,source_log2FC,target_log2FC,source_nodes,target_nodes,pair,interaction_type,interaction_redundancy,source_influenced_genes,target_influenced_genes,source_influenced_celltypes,target_influenced_celltypes,source_influencer_celltypes,target_influencer_celltypes
ENSDARG00000057241,tnfsf10,CM-,7.984484330079527,1.0,TNFSF10,ENSDARG00000070165,tnfrsf1b,FB,10.6522844975274,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.40643668357155,tnfsf10_CM-,tnfrsf1b_FB,tnfsf10_tnfrsf1b,CM-_FB,"FB_FB, CM-_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","CM-, FB","EC, CM-, FB"
ENSDARG00000057241,tnfsf10,CM-,7.984484330079527,1.0,TNFSF10,ENSDARG00000087804,tnfrsf11a,EC,10.374195525045426,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,4.57376979449595,tnfsf10_CM-,tnfrsf11a_EC,tnfsf10_tnfrsf11a,CM-_EC,"FB_EC, CM-_EC","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000018643,igf2a,FB,4.566743675327622,1.0,IGF2,ENSDARG00000006094,igf2r,FB,10.960371907669,1.0,IGF2R,0.0,1.58454009332484,igf2a_FB,igf2r_FB,igf2a_igf2r,FB_FB,FB_FB,"itga6a, igf2r","plaub, igf2a, igf2b, igf1","EC, FB","EC, CM-, FB, CM+",FB,FB
ENSDARG00000033307,igf2b,FB,11.8095078804983,1.0,IGF2,ENSDARG00000006094,igf2r,FB,10.960371907669,1.0,IGF2R,0.0,1.58454009332484,igf2b_FB,igf2r_FB,igf2b_igf2r,FB_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","itga6a, igf2r","plaub, igf2a, igf2b, igf1","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+",FB
ENSDARG00000033307,igf2b,EC,13.336303041515524,1.0,IGF2,ENSDARG00000006094,igf2r,FB,10.960371907669,1.0,IGF2R,0.0,1.58454009332484,igf2b_EC,igf2r_FB,igf2b_igf2r,EC_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","itga6a, igf2r","plaub, igf2a, igf2b, igf1","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+",FB
ENSDARG00000033307,igf2b,CM+,9.494826052941718,0.75,IGF2,ENSDARG00000006094,igf2r,FB,10.960371907669,1.0,IGF2R,0.0,1.58454009332484,igf2b_CM+,igf2r_FB,igf2b_igf2r,CM+_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","itga6a, igf2r","plaub, igf2a, igf2b, igf1","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+",FB
ENSDARG00000033307,igf2b,CM-,10.847020020429165,1.0,IGF2,ENSDARG00000006094,igf2r,FB,10.960371907669,1.0,IGF2R,0.0,1.58454009332484,igf2b_CM-,igf2r_FB,igf2b_igf2r,CM-_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","itga6a, igf2r","plaub, igf2a, igf2b, igf1","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+",FB
ENSDARG00000102514,ENSDARG00000102514|CXCL9,FB,5.5804100201625495,1.0,CXCL9,ENSDARG00000070669,cxcr3.3,FB,9.30948971012106,1.0,CXCR3,0.0,5.02296050470303,ENSDARG00000102514|CXCL9_FB,cxcr3.3_FB,ENSDARG00000102514|CXCL9_cxcr3.3,FB_FB,FB_FB,cxcr3.3,"gnai2b, ENSDARG00000102514|CXCL9, gnai2a, cxcl12a, cxcl12b, ccl38.1, ccl38.6",FB,"EC, CM-, FB, CM+",FB,"EC, CM-, FB"
ENSDARG00000111357,tnfsf14,FB,6.755127656906164,0.75,TNFSF14,ENSDARG00000054968,cd40,FB,10.466011928460675,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.408555767392,tnfsf14_FB,cd40_FB,tnfsf14_cd40,FB_FB,"FB_FB, EC_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000111357,tnfsf14,FB,6.755127656906164,0.75,TNFSF14,ENSDARG00000070165,tnfrsf1b,FB,10.6522844975274,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.40643668357155,tnfsf14_FB,tnfrsf1b_FB,tnfsf14_tnfrsf1b,FB_FB,"FB_FB, EC_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000111357,tnfsf14,FB,6.755127656906164,0.75,TNFSF14,ENSDARG00000087804,tnfrsf11a,EC,10.374195525045426,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,4.57376979449595,tnfsf14_FB,tnfrsf11a_EC,tnfsf14_tnfrsf11a,FB_EC,"EC_EC, FB_EC","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000111357,tnfsf14,EC,4.764983415821785,1.0,TNFSF14,ENSDARG00000054968,cd40,FB,10.466011928460675,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.408555767392,tnfsf14_EC,cd40_FB,tnfsf14_cd40,EC_FB,"FB_FB, EC_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000111357,tnfsf14,EC,4.764983415821785,1.0,TNFSF14,ENSDARG00000070165,tnfrsf1b,FB,10.6522844975274,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.40643668357155,tnfsf14_EC,tnfrsf1b_FB,tnfsf14_tnfrsf1b,EC_FB,"FB_FB, EC_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000111357,tnfsf14,EC,4.764983415821785,1.0,TNFSF14,ENSDARG00000087804,tnfrsf11a,EC,10.374195525045426,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,4.57376979449595,tnfsf14_EC,tnfrsf11a_EC,tnfsf14_tnfrsf11a,EC_EC,"EC_EC, FB_EC","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000104314,nrg1,FB,6.770246688911399,0.75,NRG1,ENSDARG00000026294,erbb2,FB,8.782399992319359,1.0,ERBB2,-3.59743092124037,0.0,nrg1_FB,erbb2_FB,nrg1_erbb2,FB_FB,"FB_FB, FB_EC, FB_CM+","egfra, lgr4, itgav, erbb4b, itgb3b, erbb2, itgb3a, gpc1b","nrg1, hsp90aa1.1, hsp90b1, si:ch211-202a12.4, hbegfb, uba52, hsp90aa1.2, hbegfa","EC, CM-, FB, CM+","EC, FB",FB,"EC, FB, CM+"
ENSDARG00000104314,nrg1,FB,6.770246688911399,0.75,NRG1,ENSDARG00000026294,erbb2,EC,9.67758262465316,1.0,ERBB2,-3.59743092124037,0.0,nrg1_FB,erbb2_EC,nrg1_erbb2,FB_EC,"FB_FB, FB_EC, FB_CM+","egfra, lgr4, itgav, erbb4b, itgb3b, erbb2, itgb3a, gpc1b","nrg1, hsp90aa1.1, hsp90b1, si:ch211-202a12.4, hbegfb, uba52, hsp90aa1.2, hbegfa","EC, CM-, FB, CM+","EC, FB",FB,"EC, FB, CM+"
ENSDARG00000104314,nrg1,FB,6.770246688911399,0.75,NRG1,ENSDARG00000026294,erbb2,CM+,6.063821982164674,0.9166666666666666,ERBB2,-3.59743092124037,0.0,nrg1_FB,erbb2_CM+,nrg1_erbb2,FB_CM+,"FB_FB, FB_EC, FB_CM+","egfra, lgr4, itgav, erbb4b, itgb3b, erbb2, itgb3a, gpc1b","nrg1, hsp90aa1.1, hsp90b1, si:ch211-202a12.4, hbegfb, uba52, hsp90aa1.2, hbegfa","EC, CM-, FB, CM+","EC, FB",FB,"EC, FB, CM+"
ENSDARG00000035559,tp53,FB,9.711657362123225,1.0,TP53,ENSDARG00000054968,cd40,FB,10.466011928460675,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.408555767392,tp53_FB,cd40_FB,tp53_cd40,FB_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000035559,tp53,FB,9.711657362123225,1.0,TP53,ENSDARG00000070165,tnfrsf1b,FB,10.6522844975274,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.40643668357155,tp53_FB,tnfrsf1b_FB,tp53_tnfrsf1b,FB_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB"
ENSDARG00000035559,tp53,FB,9.711657362123225,1.0,TP53,ENSDARG00000087804,tnfrsf11a,EC,10.374195525045426,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,4.57376979449595,tp53_FB,tnfrsf11a_EC,tp53_tnfrsf11a,FB_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000035559,tp53,EC,8.414272093438491,1.0,TP53,ENSDARG00000054968,cd40,FB,10.466011928460675,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.408555767392,tp53_EC,cd40_FB,tp53_cd40,EC_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000035559,tp53,EC,8.414272093438491,1.0,TP53,ENSDARG00000070165,tnfrsf1b,FB,10.6522844975274,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.40643668357155,tp53_EC,tnfrsf1b_FB,tp53_tnfrsf1b,EC_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB"
ENSDARG00000035559,tp53,EC,8.414272093438491,1.0,TP53,ENSDARG00000087804,tnfrsf11a,EC,10.374195525045426,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,4.57376979449595,tp53_EC,tnfrsf11a_EC,tp53_tnfrsf11a,EC_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000035559,tp53,CM+,7.808344282024058,0.9166666666666666,TP53,ENSDARG00000054968,cd40,FB,10.466011928460675,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.408555767392,tp53_CM+,cd40_FB,tp53_cd40,CM+_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000035559,tp53,CM+,7.808344282024058,0.9166666666666666,TP53,ENSDARG00000070165,tnfrsf1b,FB,10.6522844975274,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.40643668357155,tp53_CM+,tnfrsf1b_FB,tp53_tnfrsf1b,CM+_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB"
ENSDARG00000035559,tp53,CM+,7.808344282024058,0.9166666666666666,TP53,ENSDARG00000087804,tnfrsf11a,EC,10.374195525045426,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,4.57376979449595,tp53_CM+,tnfrsf11a_EC,tp53_tnfrsf11a,CM+_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000035559,tp53,CM-,8.82387572011396,1.0,TP53,ENSDARG00000054968,cd40,FB,10.466011928460675,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.408555767392,tp53_CM-,cd40_FB,tp53_cd40,CM-_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000035559,tp53,CM-,8.82387572011396,1.0,TP53,ENSDARG00000070165,tnfrsf1b,FB,10.6522844975274,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,1.40643668357155,tp53_CM-,tnfrsf1b_FB,tp53_tnfrsf1b,CM-_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB"
ENSDARG00000035559,tp53,CM-,8.82387572011396,1.0,TP53,ENSDARG00000087804,tnfrsf11a,EC,10.374195525045426,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",0.0,4.57376979449595,tp53_CM-,tnfrsf11a_EC,tp53_tnfrsf11a,CM-_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","cd40, tnfrsf11a, tnfrsf1b","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000054968,cd40,FB,10.466011928460675,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",6.68059015200039,1.408555767392,tnfa_FB,cd40_FB,tnfa_cd40,FB_FB,"FB_FB, EC_FB, FB_CM+, FB_EC, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000054968,cd40,EC,9.91963142952658,1.0,"TNFRSF1B, LTBR, TNFRSF14",6.68059015200039,0.0,tnfa_FB,cd40_EC,tnfa_cd40,FB_EC,"FB_FB, EC_FB, FB_CM+, FB_EC, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000054968,cd40,CM+,7.373563161084882,0.9166666666666666,"TNFRSF1B, LTBR, TNFRSF14",6.68059015200039,0.0,tnfa_FB,cd40_CM+,tnfa_cd40,FB_CM+,"FB_FB, EC_FB, FB_CM+, FB_EC, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000054968,cd40,CM-,9.94480899748747,1.0,"TNFRSF1B, LTBR, TNFRSF14",6.68059015200039,0.0,tnfa_FB,cd40_CM-,tnfa_cd40,FB_CM-,"FB_FB, EC_FB, FB_CM+, FB_EC, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000070165,tnfrsf1b,FB,10.6522844975274,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",6.68059015200039,1.40643668357155,tnfa_FB,tnfrsf1b_FB,tnfa_tnfrsf1b,FB_FB,"FB_FB, FB_EC, EC_FB, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000070165,tnfrsf1b,EC,10.064571804622856,1.0,"TNFRSF1B, LTBR, TNFRSF14",6.68059015200039,0.0,tnfa_FB,tnfrsf1b_EC,tnfa_tnfrsf1b,FB_EC,"FB_FB, FB_EC, EC_FB, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000070165,tnfrsf1b,CM-,8.738556691937156,1.0,"TNFRSF1B, LTBR, TNFRSF14",6.68059015200039,0.0,tnfa_FB,tnfrsf1b_CM-,tnfa_tnfrsf1b,FB_CM-,"FB_FB, FB_EC, EC_FB, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000087804,tnfrsf11a,FB,10.022059397219891,1.0,"TNFRSF1B, LTBR, TNFRSF14",6.68059015200039,0.0,tnfa_FB,tnfrsf11a_FB,tnfa_tnfrsf11a,FB_FB,"FB_FB, EC_EC, FB_CM+, FB_EC, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000087804,tnfrsf11a,EC,10.374195525045426,1.0,"TNFRSF10B, TNFRSF1B, LTBR, TNFRSF10C, TNFRSF10A, TNFRSF10D, TNFRSF11A, TNFRSF14",6.68059015200039,4.57376979449595,tnfa_FB,tnfrsf11a_EC,tnfa_tnfrsf11a,FB_EC,"FB_FB, EC_EC, FB_CM+, FB_EC, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000009511,tnfa,FB,9.20432747893166,1.0,"TNF, LTA",ENSDARG00000087804,tnfrsf11a,CM+,8.137144626911084,0.8333333333333334,"TNFRSF1B, LTBR, TNFRSF14",6.68059015200039,0.0,tnfa_FB,tnfrsf11a_CM+,tnfa_tnfrsf11a,FB_CM+,"FB_FB, EC_EC, FB_CM+, FB_EC, FB_CM-","ednrab, ENSDARG00000116937|VSIR, si:ch73-90p23.1, notch1b, tradd, trpm2, cd40, hdr, tnfrsf1b, notch1a, jam2a, ripk1l, tnfrsf11a, sema4c, tnfrsfa, ENSDARG00000116487|VSIR, cachd1, flt4, celsr2, ptprsa, ednraa, si:dkey-22i16.9, nradd, tnfrsf21","tnfsf10, grn1, omgb, tnfb, grn2, tnfa, grna, mif, tnfsf14, col2a1b, tp53, grnb, tnfsf11","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
